record_id,old_route_id,current_route_id,score,accepted_by_rule,structural_core_equal,same_model_id,changed_controlled_fields,score_model_name,score_carrier_family,score_carrier_subtype,score_source_modality,score_lifecycle_phase,score_fusion_topology,score_text_role,score_source_object,score_model_visible_form,score_transformation_chain,score_task_or_configuration,score_route_label,score_evidence_quote,old_model_name,current_model_name,old_route_label,current_route_label,old_rank,current_rank,primary_assignment,split_candidate_degree,merge_candidate_degree
full_2026-07-06__rec_002243,route_326172680970,route_da112bfb76ee,0.451795,False,False,True,carrier_subtype;lifecycle_phase;fusion_topology;text_role,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.193548,0.352941,0.222222,0.263736,0.31746,0.389937,gene_eng_gpt2_summary,gene_eng_gpt2_summary,amazon_review_summarization_training,DNA volume title generation,7,2,False,1,0
full_2026-07-06__rec_002243,route_93bd114730a5,route_61ca2ca26bf3,0.554301,False,False,False,carrier_subtype;text_role,0.744186,1.0,0.0,1.0,1.0,1.0,0.0,0.241379,0.404762,0.272189,0.27451,0.467532,0.086331,gene_eng_gpt2_para_seg,gene_eng_gpt2_summary,wikipedia_paragraph_segmentation_training,Amazon review summarization training,4,3,False,1,1
full_2026-07-06__rec_002243,route_93bd114730a5,route_6ba807e0d8ae,0.78334,True,False,True,lifecycle_phase;text_role,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.868421,0.654088,0.5,1.0,0.044118,gene_eng_gpt2_para_seg,gene_eng_gpt2_para_seg,wikipedia_paragraph_segmentation_training,Wikipedia paragraph segmentation training,1,1,True,1,1
full_2026-07-06__rec_002243,route_93bd114730a5,route_a70369fbdf43,0.5766,False,False,False,lifecycle_phase;text_role,0.6,1.0,1.0,1.0,0.0,1.0,0.0,0.363636,0.492308,0.291667,0.304636,0.430769,0.048276,gene_eng_gpt2_para_seg,gpt2-gene-eng,wikipedia_paragraph_segmentation_training,English text pretraining,2,2,False,1,1
full_2026-07-06__rec_002243,route_93bd114730a5,route_ee89475f41a7,0.557481,False,False,False,lifecycle_phase;text_role,0.526316,1.0,1.0,1.0,0.0,1.0,0.0,0.342857,0.432432,0.212766,0.169492,0.297872,0.383562,gene_eng_gpt2_para_seg,gpt2-gene-eng-ft,wikipedia_paragraph_segmentation_training,Sentence boundary prediction on natural language text,3,2,False,1,0
full_2026-07-06__rec_002243,route_9dc2938dfe33,route_66ca1cdc7b10,0.604063,False,True,False,fusion_topology,0.526316,1.0,1.0,1.0,1.0,0.0,1.0,0.114286,0.481481,0.245161,0.318841,0.5,0.253012,gene_eng_gpt2_para_seg,gpt2-gene-eng-ft,chromosome1_paragraph_segmentation_inference,DNA paragraph translation to English,4,3,False,1,2
full_2026-07-06__rec_002243,route_9dc2938dfe33,route_bf01b711c418,0.632298,False,False,False,lifecycle_phase,0.6,1.0,1.0,1.0,0.0,1.0,1.0,0.235294,0.716981,0.362069,0.235294,0.237288,0.291139,gene_eng_gpt2_para_seg,gpt2-gene-eng,chromosome1_paragraph_segmentation_inference,DNA pretraining,3,4,False,1,3
full_2026-07-06__rec_002243,route_9dc2938dfe33,route_e3205dec51da,0.845279,True,True,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.521739,0.763636,0.829932,0.189474,0.860759,0.395604,gene_eng_gpt2_para_seg,gene_eng_gpt2_para_seg,chromosome1_paragraph_segmentation_inference,Chromosome 1 paragraph segmentation,1,1,True,1,1
full_2026-07-06__rec_002243,route_9dc2938dfe33,route_e8cc2811eb6b,0.664588,False,True,False,,0.526316,1.0,1.0,1.0,1.0,1.0,1.0,0.153846,0.307692,0.352941,0.295082,0.5,0.292683,gene_eng_gpt2_para_seg,gpt2-gene-eng-ft,chromosome1_paragraph_segmentation_inference,DNA paragraph sentence splitting,2,2,False,1,2
full_2026-07-06__rec_002243,route_b4b757e44873,route_66ca1cdc7b10,0.652089,True,False,False,lifecycle_phase;fusion_topology,0.896552,1.0,1.0,1.0,0.0,0.0,1.0,0.722222,0.347826,0.330827,0.231884,0.509804,0.361905,gpt2-gene-eng,gpt2-gene-eng-ft,dna_pretraining,DNA paragraph translation to English,4,2,False,4,2
full_2026-07-06__rec_002243,route_b4b757e44873,route_9fcc57f4af69,0.7151,True,False,True,source_modality,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.564103,0.4,0.431373,0.522876,0.764706,0.253165,gpt2-gene-eng,gpt2-gene-eng,dna_pretraining,Protein pretraining,2,2,False,4,2
full_2026-07-06__rec_002243,route_b4b757e44873,route_bf01b711c418,0.830862,True,True,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.742857,0.355556,0.468085,0.522876,1.0,0.19802,gpt2-gene-eng,gpt2-gene-eng,dna_pretraining,DNA pretraining,1,1,True,4,3
full_2026-07-06__rec_002243,route_b4b757e44873,route_e3205dec51da,0.623758,False,False,False,lifecycle_phase,0.6,1.0,1.0,1.0,0.0,1.0,1.0,0.553191,0.255319,0.208,0.252632,0.24,0.177778,gpt2-gene-eng,gene_eng_gpt2_para_seg,dna_pretraining,Chromosome 1 paragraph segmentation,5,3,False,4,1
full_2026-07-06__rec_002243,route_b4b757e44873,route_e8cc2811eb6b,0.657591,True,False,False,lifecycle_phase,0.896552,1.0,1.0,1.0,0.0,1.0,1.0,0.37037,0.258065,0.2,0.360656,0.468085,0.311377,gpt2-gene-eng,gpt2-gene-eng-ft,dna_pretraining,DNA paragraph sentence splitting,3,3,False,4,2
full_2026-07-06__rec_002243,route_c27d22c285d6,route_66ca1cdc7b10,0.776145,True,True,True,fusion_topology,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.756757,0.842105,0.303448,0.29703,0.487179,0.39196,gpt2-gene-eng-ft,gpt2-gene-eng-ft,dna_paragraph_sentence_splitting_inference,DNA paragraph translation to English,2,1,False,3,2
full_2026-07-06__rec_002243,route_c27d22c285d6,route_9fcc57f4af69,0.566651,False,False,False,source_modality;lifecycle_phase,0.896552,1.0,1.0,0.0,0.0,1.0,1.0,0.3,0.509804,0.263158,0.248649,0.295082,0.217687,gpt2-gene-eng-ft,gpt2-gene-eng,dna_paragraph_sentence_splitting_inference,Protein pretraining,5,3,False,3,2
full_2026-07-06__rec_002243,route_c27d22c285d6,route_bf01b711c418,0.692658,True,False,False,lifecycle_phase,0.896552,1.0,1.0,1.0,0.0,1.0,1.0,0.444444,0.642857,0.320755,0.248649,0.385965,0.282723,gpt2-gene-eng-ft,gpt2-gene-eng,dna_paragraph_sentence_splitting_inference,DNA pretraining,3,3,False,3,3
full_2026-07-06__rec_002243,route_c27d22c285d6,route_e3205dec51da,0.682281,False,True,False,,0.526316,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.310345,0.452555,0.283465,0.467532,0.306452,gpt2-gene-eng-ft,gene_eng_gpt2_para_seg,dna_paragraph_sentence_splitting_inference,Chromosome 1 paragraph segmentation,4,2,False,3,1
full_2026-07-06__rec_002243,route_c27d22c285d6,route_e8cc2811eb6b,0.878029,True,True,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.619048,0.195652,0.301075,0.864865,1.0,gpt2-gene-eng-ft,gpt2-gene-eng-ft,dna_paragraph_sentence_splitting_inference,DNA paragraph sentence splitting,1,1,True,3,2
full_2026-07-06__rec_002243,route_d24c58169ee5,route_61ca2ca26bf3,0.477935,False,False,True,source_modality;lifecycle_phase;fusion_topology;text_role,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.210526,0.25,0.528,0.314286,0.421053,0.496644,gene_eng_gpt2_summary,gene_eng_gpt2_summary,dna_summary_inference,Amazon review summarization training,3,5,False,1,1
full_2026-07-06__rec_002243,route_d24c58169ee5,route_6aa93231ea9d,0.918588,True,True,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.430769,0.849057,0.48,0.833333,1.0,gene_eng_gpt2_summary,gene_eng_gpt2_summary,dna_summary_inference,DNA summarization inference,1,1,True,1,1
full_2026-07-06__rec_002243,route_d24c58169ee5,route_d2a0d71b1a7b,0.475358,False,False,True,carrier_subtype;source_modality;fusion_topology;text_role,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.444444,0.352941,0.213836,0.533333,0.44898,0.305344,gene_eng_gpt2_summary,gene_eng_gpt2_summary,dna_summary_inference,DNA section title generation,4,1,False,1,0
full_2026-07-06__rec_002243,route_d24c58169ee5,route_da112bfb76ee,0.497242,False,False,True,carrier_subtype;source_modality;fusion_topology;text_role,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.580645,0.393939,0.261538,0.516854,0.5,0.270968,gene_eng_gpt2_summary,gene_eng_gpt2_summary,dna_summary_inference,DNA volume title generation,2,1,False,1,0
full_2026-07-06__rec_002243,route_e3486ca16be9,route_66ca1cdc7b10,0.60155,False,False,True,lifecycle_phase;fusion_topology;text_role,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.40625,0.754098,0.295775,0.289855,0.459016,0.276151,gpt2-gene-eng-ft,gpt2-gene-eng-ft,dna_similarity_evaluation,DNA paragraph translation to English,2,4,False,0,2
full_2026-07-06__rec_002243,route_e3486ca16be9,route_bf01b711c418,0.624312,False,False,False,lifecycle_phase;fusion_topology;text_role,0.896552,1.0,1.0,1.0,0.0,0.0,0.0,0.634921,0.833333,0.349515,0.27451,0.35,0.363636,gpt2-gene-eng-ft,gpt2-gene-eng,dna_similarity_evaluation,DNA pretraining,1,5,False,0,3
full_2026-07-06__rec_002243,route_e3486ca16be9,route_e8cc2811eb6b,0.570539,False,False,True,lifecycle_phase;fusion_topology;text_role,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.327273,0.304348,0.337079,0.459016,0.385965,0.295918,gpt2-gene-eng-ft,gpt2-gene-eng-ft,dna_similarity_evaluation,DNA paragraph sentence splitting,3,4,False,0,2
full_2026-07-06__rec_002243,route_e973894ead36,route_9fcc57f4af69,0.767247,True,False,True,source_modality,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.808511,0.4,0.431373,0.534161,1.0,0.633028,gpt2-gene-eng,gpt2-gene-eng,protein_pretraining,Protein pretraining,1,1,True,2,2
full_2026-07-06__rec_002243,route_e973894ead36,route_bf01b711c418,0.724519,True,False,True,source_modality,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.604651,0.355556,0.468085,0.534161,0.764706,0.366412,gpt2-gene-eng,gpt2-gene-eng,protein_pretraining,DNA pretraining,2,2,False,2,3
full_2026-07-06__rec_002243,route_e973894ead36,route_e8cc2811eb6b,0.54052,False,False,False,source_modality;lifecycle_phase,0.896552,1.0,1.0,0.0,0.0,1.0,1.0,0.171429,0.258065,0.2,0.318841,0.352941,0.370044,gpt2-gene-eng,gpt2-gene-eng-ft,protein_pretraining,DNA paragraph sentence splitting,3,5,False,2,2
full_2026-07-06__rec_002243,route_fd63c46ed806,route_37a7cca91a29,0.471456,False,False,False,carrier_subtype;lifecycle_phase;fusion_topology;text_role,0.896552,1.0,0.0,1.0,0.0,0.0,0.0,0.444444,0.355556,0.226804,0.276596,0.392857,0.379747,gpt2-gene-eng,gpt2-gene-eng-ft,english_pretraining,PAWSX semantic similarity fine-tuning,5,3,False,1,1
full_2026-07-06__rec_002243,route_fd63c46ed806,route_6ba807e0d8ae,0.630853,False,True,False,text_role,0.6,1.0,1.0,1.0,1.0,1.0,0.0,0.307692,0.304348,0.40404,0.196721,0.4,0.112676,gpt2-gene-eng,gene_eng_gpt2_para_seg,english_pretraining,Wikipedia paragraph segmentation training,2,2,False,1,1
full_2026-07-06__rec_002243,route_fd63c46ed806,route_a70369fbdf43,0.762898,True,True,True,text_role,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.580645,0.457143,0.52381,0.513158,0.883721,0.059603,gpt2-gene-eng,gpt2-gene-eng,english_pretraining,English text pretraining,1,1,True,1,1
full_2026-07-06__rec_002243,route_fd63c46ed806,route_ee89475f41a7,0.593357,False,False,False,lifecycle_phase;text_role,0.896552,1.0,1.0,1.0,0.0,1.0,0.0,0.242424,0.272727,0.395062,0.233333,0.305556,0.253394,gpt2-gene-eng,gpt2-gene-eng-ft,english_pretraining,Sentence boundary prediction on natural language text,3,1,False,1,0
full_2026-07-06__rec_002304,route_495b69e5c877,route_a2c45897af77,0.699017,True,False,True,source_modality;lifecycle_phase;fusion_topology,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.851064,1.0,1.0,0.496454,0.926829,0.10655,Genolator,Genolator,Genolator natural-language question route,Genolator natural-language-question input,1,1,True,1,1
full_2026-07-06__rec_002304,route_950103f10fbf,route_73685d611122,0.510085,False,False,True,carrier_subtype;source_modality;lifecycle_phase,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.275862,0.482759,0.394089,0.496454,0.548387,0.108202,Genolator,Genolator,Genolator DNA embedding route,Genolator protein-structure input,3,2,False,0,0
full_2026-07-06__rec_002304,route_950103f10fbf,route_958373e19abf,0.692779,False,False,True,carrier_subtype;lifecycle_phase,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.477273,0.416667,0.496454,0.701754,0.108202,Genolator,Genolator,Genolator DNA embedding route,Genolator DNA-sequence input,1,1,False,0,0
full_2026-07-06__rec_002304,route_950103f10fbf,route_b11ae6a91236,0.552153,False,False,True,carrier_subtype;source_modality;lifecycle_phase,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.645161,0.47191,0.380165,0.496454,0.53125,0.108202,Genolator,Genolator,Genolator DNA embedding route,Genolator amino-acid-sequence input,2,2,False,0,0
full_2026-07-06__rec_002304,route_97b271329639,route_73685d611122,0.70197,False,False,True,carrier_subtype;lifecycle_phase,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.39604,0.565401,0.496454,0.842105,0.114583,Genolator,Genolator,Genolator protein-structure embedding route,Genolator protein-structure input,1,1,False,0,0
full_2026-07-06__rec_002304,route_97b271329639,route_958373e19abf,0.50737,False,False,True,carrier_subtype;source_modality;lifecycle_phase,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.413793,0.392157,0.25974,0.496454,0.422535,0.114583,Genolator,Genolator,Genolator protein-structure embedding route,Genolator DNA-sequence input,3,3,False,0,0
full_2026-07-06__rec_002304,route_97b271329639,route_b11ae6a91236,0.510051,False,False,True,carrier_subtype;source_modality;lifecycle_phase,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.388889,0.38835,0.283871,0.496454,0.564103,0.114583,Genolator,Genolator,Genolator protein-structure embedding route,Genolator amino-acid-sequence input,2,3,False,0,0
full_2026-07-06__rec_002304,route_fd060c5f59c1,route_73685d611122,0.500882,False,False,True,carrier_subtype;source_modality;lifecycle_phase,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.277778,0.425532,0.32381,0.496454,0.550725,0.09375,Genolator,Genolator,Genolator amino-acid embedding route,Genolator protein-structure input,3,3,False,0,0
full_2026-07-06__rec_002304,route_fd060c5f59c1,route_958373e19abf,0.54378,False,False,True,carrier_subtype;source_modality;lifecycle_phase,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.645161,0.421053,0.346457,0.496454,0.46875,0.09375,Genolator,Genolator,Genolator amino-acid embedding route,Genolator DNA-sequence input,2,2,False,0,0
full_2026-07-06__rec_002304,route_fd060c5f59c1,route_b11ae6a91236,0.6879,False,False,True,carrier_subtype;lifecycle_phase,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.416667,0.390625,0.496454,0.760563,0.09375,Genolator,Genolator,Genolator amino-acid embedding route,Genolator amino-acid-sequence input,1,1,False,0,0
full_2026-07-06__rec_002327,route_2e6095ce06b0,route_02ce74ec15e8,0.5869,False,False,True,carrier_subtype;source_modality;text_role,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.4375,0.307692,0.730435,0.25,0.641026,1.0,OmniNA,OmniNA,fine-tuning nucleotide sequence QA input,OmniNA fine-tuning test-question input,3,2,False,1,1
full_2026-07-06__rec_002327,route_2e6095ce06b0,route_846f86009834,0.778059,True,False,True,carrier_subtype;text_role,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.685714,0.730435,0.25,0.880952,1.0,OmniNA,OmniNA,fine-tuning nucleotide sequence QA input,OmniNA fine-tuning nucleotide-sequence input,1,1,True,1,2
full_2026-07-06__rec_002327,route_2e6095ce06b0,route_c9f58cc549fc,0.475658,False,False,True,carrier_subtype;source_modality;lifecycle_phase,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.285714,0.178218,0.090909,0.402516,0.552632,0.395722,OmniNA,OmniNA,fine-tuning nucleotide sequence QA input,OmniNA pre-training annotation input,6,3,False,1,1
full_2026-07-06__rec_002327,route_2e6095ce06b0,route_f25f4eadc58f,0.61563,False,False,True,carrier_subtype;lifecycle_phase;text_role,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.460177,0.090909,0.402516,0.823529,0.055556,OmniNA,OmniNA,fine-tuning nucleotide sequence QA input,OmniNA pre-training nucleotide-sequence input,2,4,False,1,1
full_2026-07-06__rec_002327,route_6e2dd5c9d063,route_9c4898db67f0,0.725136,True,False,False,lifecycle_phase,0.705882,1.0,1.0,1.0,0.0,1.0,1.0,0.74359,0.560976,0.297872,0.25974,0.367816,1.0,OmniNA-1.7B,OmniNA,mutation effect scoring wild-type nucleotide sequence,OmniNA saturation mutation scoring,2,1,False,2,3
full_2026-07-06__rec_002327,route_6e2dd5c9d063,route_b382ae08863d,0.808077,True,True,False,,0.705882,1.0,1.0,1.0,1.0,1.0,1.0,0.74359,0.647887,0.513761,0.372093,0.417391,0.616,OmniNA-1.7B,OmniNA,mutation effect scoring wild-type nucleotide sequence,OmniNA mutation-effect prediction in distinct genomic contexts,1,1,True,2,3
full_2026-07-06__rec_002327,route_6e2dd5c9d063,route_f25f4eadc58f,0.714435,False,False,False,lifecycle_phase,0.705882,1.0,1.0,1.0,0.0,1.0,1.0,0.791667,1.0,0.102564,0.238095,0.571429,0.03607,OmniNA-1.7B,OmniNA,mutation effect scoring wild-type nucleotide sequence,OmniNA pre-training nucleotide-sequence input,3,3,False,2,1
full_2026-07-06__rec_002327,route_9519aff505cf,route_846f86009834,0.762417,True,False,True,lifecycle_phase,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.974359,0.411215,0.268132,0.159292,0.804878,0.395722,OmniNA,OmniNA,pre-training nucleotide sequence input,OmniNA fine-tuning nucleotide-sequence input,2,2,False,4,2
full_2026-07-06__rec_002327,route_9519aff505cf,route_9c4898db67f0,0.670167,True,False,True,lifecycle_phase,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.57971,0.134615,0.170799,0.125,0.333333,0.324324,OmniNA,OmniNA,pre-training nucleotide sequence input,OmniNA saturation mutation scoring,4,3,False,4,3
full_2026-07-06__rec_002327,route_9519aff505cf,route_b382ae08863d,0.688555,True,False,True,lifecycle_phase,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.57971,0.150538,0.310433,0.263158,0.24,0.409091,OmniNA,OmniNA,pre-training nucleotide sequence input,OmniNA mutation-effect prediction in distinct genomic contexts,3,3,False,4,3
full_2026-07-06__rec_002327,route_9519aff505cf,route_c9f58cc549fc,0.635148,False,False,True,source_modality;text_role,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.277778,0.294118,0.375,0.310345,0.648649,1.0,OmniNA,OmniNA,pre-training nucleotide sequence input,OmniNA pre-training annotation input,5,2,False,4,1
full_2026-07-06__rec_002327,route_9519aff505cf,route_f25f4eadc58f,0.831707,True,True,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.974359,0.325,0.375,0.310345,0.915663,0.06993,OmniNA,OmniNA,pre-training nucleotide sequence input,OmniNA pre-training nucleotide-sequence input,1,1,True,4,1
full_2026-07-06__rec_002327,route_ba27eb33bf06,route_846f86009834,0.713219,False,False,False,lifecycle_phase,0.705882,1.0,1.0,1.0,0.0,1.0,1.0,0.826087,0.541176,0.326241,0.341463,0.547368,0.202765,OmniNA-1.7B,OmniNA,mutation effect scoring mutated nucleotide sequence,OmniNA fine-tuning nucleotide-sequence input,4,3,False,2,2
full_2026-07-06__rec_002327,route_ba27eb33bf06,route_9c4898db67f0,0.724156,True,False,False,lifecycle_phase,0.705882,1.0,1.0,1.0,0.0,1.0,1.0,0.710526,0.560976,0.336842,0.25974,0.376471,1.0,OmniNA-1.7B,OmniNA,mutation effect scoring mutated nucleotide sequence,OmniNA saturation mutation scoring,2,2,True,2,3
full_2026-07-06__rec_002327,route_ba27eb33bf06,route_b382ae08863d,0.800186,True,True,False,,0.705882,1.0,1.0,1.0,1.0,1.0,1.0,0.710526,0.647887,0.454545,0.372093,0.424779,0.616,OmniNA-1.7B,OmniNA,mutation effect scoring mutated nucleotide sequence,OmniNA mutation-effect prediction in distinct genomic contexts,1,2,False,2,3
full_2026-07-06__rec_002327,route_ba27eb33bf06,route_f25f4eadc58f,0.718743,False,False,False,lifecycle_phase,0.705882,1.0,1.0,1.0,0.0,1.0,1.0,0.826087,1.0,0.1,0.238095,0.583333,0.03607,OmniNA-1.7B,OmniNA,mutation effect scoring mutated nucleotide sequence,OmniNA pre-training nucleotide-sequence input,3,2,False,2,1
full_2026-07-06__rec_002327,route_e26094d4c2d4,route_02ce74ec15e8,0.650733,True,False,True,lifecycle_phase;text_role,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5,0.324324,0.388889,0.159292,0.567164,0.395722,OmniNA,OmniNA,pre-training annotation input,OmniNA fine-tuning test-question input,2,1,False,2,1
full_2026-07-06__rec_002327,route_e26094d4c2d4,route_c9f58cc549fc,0.73976,True,False,True,carrier_subtype;text_role,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.914286,0.422535,0.545455,0.310345,0.892308,1.0,OmniNA,OmniNA,pre-training annotation input,OmniNA pre-training annotation input,1,1,True,2,1
full_2026-07-06__rec_002327,route_e26094d4c2d4,route_f25f4eadc58f,0.534643,False,False,True,carrier_subtype;source_modality;text_role,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.263158,0.53012,0.545455,0.310345,0.648649,0.06993,OmniNA,OmniNA,pre-training annotation input,OmniNA pre-training nucleotide-sequence input,3,5,False,2,1
full_2026-07-06__rec_002517,route_01c86888e969,route_b34f6289051f,0.726096,True,False,True,source_modality;fusion_topology,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.7,0.55,1.0,0.469565,0.982143,0.266344,CHATCELL,CHATCELL,drug sensitivity prediction with unseen task descriptions,drug sensitivity prediction with seen task descriptions,2,1,False,3,3
full_2026-07-06__rec_002517,route_01c86888e969,route_ba946f8587c7,0.697723,True,False,True,source_modality;fusion_topology,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.556701,0.55,1.0,0.469565,0.642857,0.241379,CHATCELL,CHATCELL,drug sensitivity prediction with unseen task descriptions,drug sensitivity prediction,3,4,False,3,3
full_2026-07-06__rec_002517,route_01c86888e969,route_e96a31addae7,0.729905,True,False,True,source_modality;fusion_topology,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.727273,0.55,1.0,0.469565,1.0,0.266344,CHATCELL,CHATCELL,drug sensitivity prediction with unseen task descriptions,drug sensitivity prediction with unseen task descriptions,1,1,True,3,3
full_2026-07-06__rec_002517,route_09097e9e1564,route_218bfcdb85c8,0.557004,False,False,True,lifecycle_phase;fusion_topology;text_role,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.273684,0.55,0.0,0.28,0.608696,0.335025,CHATCELL,CHATCELL,single-cell instructions,pseudo-cell generation,1,6,False,0,3
full_2026-07-06__rec_002517,route_09097e9e1564,route_b34f6289051f,0.555867,False,False,True,lifecycle_phase;fusion_topology;text_role,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.43299,0.55,0.0,0.247619,0.253165,0.135802,CHATCELL,CHATCELL,single-cell instructions,drug sensitivity prediction with seen task descriptions,2,6,False,0,3
